uid,bank_account
Kenya_uniqueid_5305,Yes
Rwanda_uniqueid_5450,No
Kenya_uniqueid_5322,Yes
Rwanda_uniqueid_3675,Yes
Rwanda_uniqueid_3232,No
Tanzania_uniqueid_417,Yes
Rwanda_uniqueid_7403,No
Kenya_uniqueid_1572,Yes
Rwanda_uniqueid_2580,No
Kenya_uniqueid_5263,Yes
Tanzania_uniqueid_136,No
Tanzania_uniqueid_1820,No
Tanzania_uniqueid_5255,Yes
Rwanda_uniqueid_3360,No
Rwanda_uniqueid_7047,No
Uganda_uniqueid_609,No
Tanzania_uniqueid_3432,No
Tanzania_uniqueid_2795,No
Rwanda_uniqueid_3413,No
Tanzania_uniqueid_4375,No
Rwanda_uniqueid_5142,No
Kenya_uniqueid_1414,Yes
Kenya_uniqueid_1131,Yes
Uganda_uniqueid_75,No
Kenya_uniqueid_5876,No
Uganda_uniqueid_1786,No
Tanzania_uniqueid_6432,Yes
Tanzania_uniqueid_3522,No
Kenya_uniqueid_5850,No
Rwanda_uniqueid_1093,No
Kenya_uniqueid_1622,No
Rwanda_uniqueid_5906,No
Rwanda_uniqueid_3943,No
Rwanda_uniqueid_4352,No
Rwanda_uniqueid_3700,No
Tanzania_uniqueid_1759,No
Tanzania_uniqueid_2747,No
Tanzania_uniqueid_5830,Yes
Rwanda_uniqueid_8595,No
Tanzania_uniqueid_2401,No
Rwanda_uniqueid_1409,Yes
Tanzania_uniqueid_5503,No
Uganda_uniqueid_125,No
Kenya_uniqueid_3299,Yes
Rwanda_uniqueid_6189,No
Kenya_uniqueid_1487,No
Rwanda_uniqueid_4714,No
Rwanda_uniqueid_5124,No
Tanzania_uniqueid_5269,No
Tanzania_uniqueid_4247,No
Tanzania_uniqueid_5673,No
Rwanda_uniqueid_8395,No
Rwanda_uniqueid_2738,No
Rwanda_uniqueid_7940,Yes
Rwanda_uniqueid_5907,No
Tanzania_uniqueid_3668,Yes
Kenya_uniqueid_6067,No
Rwanda_uniqueid_3179,No
Tanzania_uniqueid_3671,No
Tanzania_uniqueid_5874,No
Tanzania_uniqueid_5208,No
Tanzania_uniqueid_256,No
Rwanda_uniqueid_3615,No
Rwanda_uniqueid_5508,No
Rwanda_uniqueid_8026,No
Tanzania_uniqueid_2555,No
Rwanda_uniqueid_5644,No
Rwanda_uniqueid_4430,No
Kenya_uniqueid_423,No
Rwanda_uniqueid_5349,No
Tanzania_uniqueid_389,No
Rwanda_uniqueid_982,No
Tanzania_uniqueid_5179,No
Rwanda_uniqueid_1378,No
Rwanda_uniqueid_2989,No
Tanzania_uniqueid_3663,No
Uganda_uniqueid_502,No
Rwanda_uniqueid_2200,No
Kenya_uniqueid_484,Yes
Kenya_uniqueid_3847,Yes
Rwanda_uniqueid_6472,No
Kenya_uniqueid_1316,Yes
Rwanda_uniqueid_2974,No
Rwanda_uniqueid_9,No
Rwanda_uniqueid_7121,No
Tanzania_uniqueid_4180,No
Kenya_uniqueid_4942,No
Rwanda_uniqueid_400,No
Rwanda_uniqueid_2824,Yes
Tanzania_uniqueid_5480,Yes
Rwanda_uniqueid_425,No
Rwanda_uniqueid_6461,Yes
Tanzania_uniqueid_109,Yes
Rwanda_uniqueid_176,No
Tanzania_uniqueid_1481,No
Tanzania_uniqueid_310,No
Kenya_uniqueid_5004,Yes
Kenya_uniqueid_1577,Yes
Rwanda_uniqueid_8518,No
Tanzania_uniqueid_4629,No
Tanzania_uniqueid_4483,No
Rwanda_uniqueid_6333,Yes
Tanzania_uniqueid_5330,No
Tanzania_uniqueid_3285,No
Kenya_uniqueid_5503,Yes
Rwanda_uniqueid_3062,Yes
Rwanda_uniqueid_143,No
Kenya_uniqueid_5304,Yes
Tanzania_uniqueid_1792,No
Uganda_uniqueid_1660,No
Kenya_uniqueid_1990,Yes
Rwanda_uniqueid_3308,No
Tanzania_uniqueid_2772,No
Tanzania_uniqueid_4925,No
Rwanda_uniqueid_3410,Yes
Rwanda_uniqueid_2282,No
Tanzania_uniqueid_3348,No
Rwanda_uniqueid_38,No
Rwanda_uniqueid_8139,No
Kenya_uniqueid_122,No
Kenya_uniqueid_2610,Yes
Rwanda_uniqueid_6408,Yes
Uganda_uniqueid_1111,No
Rwanda_uniqueid_149,Yes
Kenya_uniqueid_2803,Yes
Tanzania_uniqueid_2097,Yes
Rwanda_uniqueid_4927,No
Kenya_uniqueid_954,Yes
Kenya_uniqueid_6046,Yes
Rwanda_uniqueid_1218,Yes
Tanzania_uniqueid_3727,No
Rwanda_uniqueid_3033,No
Rwanda_uniqueid_3518,No
Kenya_uniqueid_1331,Yes
Tanzania_uniqueid_4916,No
Rwanda_uniqueid_3236,Yes
Rwanda_uniqueid_8170,Yes
Kenya_uniqueid_4745,No
Tanzania_uniqueid_3586,No
Tanzania_uniqueid_1166,No
Kenya_uniqueid_1271,No
Rwanda_uniqueid_2943,No
Kenya_uniqueid_4853,Yes
Kenya_uniqueid_1692,No
Tanzania_uniqueid_5610,No
Uganda_uniqueid_201,No
Tanzania_uniqueid_1089,No
Uganda_uniqueid_552,No
Rwanda_uniqueid_7576,No
Rwanda_uniqueid_5539,No
Tanzania_uniqueid_2601,No
Kenya_uniqueid_2975,No
Uganda_uniqueid_2064,No
Tanzania_uniqueid_1160,No
Rwanda_uniqueid_5483,No
Rwanda_uniqueid_1943,No
Tanzania_uniqueid_3478,No
Kenya_uniqueid_5709,Yes
Tanzania_uniqueid_2013,No
Rwanda_uniqueid_765,No
Kenya_uniqueid_4742,Yes
Rwanda_uniqueid_3293,No
Kenya_uniqueid_1209,No
Rwanda_uniqueid_2038,No
Tanzania_uniqueid_3012,No
Rwanda_uniqueid_2540,No
Rwanda_uniqueid_2555,Yes
Rwanda_uniqueid_5428,No
Tanzania_uniqueid_185,Yes
Tanzania_uniqueid_1801,No
Tanzania_uniqueid_1830,No
Kenya_uniqueid_1091,No
Kenya_uniqueid_3121,No
Rwanda_uniqueid_6244,No
Rwanda_uniqueid_8391,No
Uganda_uniqueid_1004,No
Uganda_uniqueid_965,No
Kenya_uniqueid_1534,No
Rwanda_uniqueid_7855,No
Kenya_uniqueid_1412,Yes
Tanzania_uniqueid_3150,No
Tanzania_uniqueid_5411,No
Tanzania_uniqueid_407,No
Kenya_uniqueid_2615,No
Kenya_uniqueid_6015,No
Rwanda_uniqueid_6025,No
Rwanda_uniqueid_916,Yes
Kenya_uniqueid_2637,Yes
Tanzania_uniqueid_4324,Yes
Rwanda_uniqueid_3017,No
Kenya_uniqueid_2665,Yes
Tanzania_uniqueid_52,Yes
Kenya_uniqueid_5439,Yes
Kenya_uniqueid_5991,No
Rwanda_uniqueid_7799,No
Kenya_uniqueid_5554,Yes
Tanzania_uniqueid_127,No
Tanzania_uniqueid_2082,No
Tanzania_uniqueid_5338,No
Uganda_uniqueid_788,No
Rwanda_uniqueid_3617,No
Rwanda_uniqueid_8704,No
Tanzania_uniqueid_2740,No
Tanzania_uniqueid_3655,No
Tanzania_uniqueid_5337,No
Tanzania_uniqueid_4177,No
Tanzania_uniqueid_1314,No
Kenya_uniqueid_4897,Yes
Rwanda_uniqueid_2549,No
Rwanda_uniqueid_2761,No
Rwanda_uniqueid_6160,No
Tanzania_uniqueid_5404,No
Tanzania_uniqueid_3855,Yes
Tanzania_uniqueid_6382,No
Tanzania_uniqueid_5927,Yes
Tanzania_uniqueid_339,No
Tanzania_uniqueid_697,No
Kenya_uniqueid_4207,Yes
Tanzania_uniqueid_2355,No
Tanzania_uniqueid_3351,No
Kenya_uniqueid_1768,No
Rwanda_uniqueid_3331,No
Rwanda_uniqueid_5039,No
Rwanda_uniqueid_7714,No
Kenya_uniqueid_5961,Yes
Uganda_uniqueid_908,No
Rwanda_uniqueid_8577,No
Rwanda_uniqueid_8345,No
Rwanda_uniqueid_5715,No
Uganda_uniqueid_1319,No
Tanzania_uniqueid_4693,No
Kenya_uniqueid_5251,No
Tanzania_uniqueid_754,No
Rwanda_uniqueid_6861,No
Tanzania_uniqueid_1881,No
Rwanda_uniqueid_2403,Yes
Tanzania_uniqueid_562,No
Rwanda_uniqueid_721,Yes
Tanzania_uniqueid_2326,Yes
Rwanda_uniqueid_7567,Yes
Tanzania_uniqueid_3814,No
Rwanda_uniqueid_6367,No
Rwanda_uniqueid_377,No
Rwanda_uniqueid_1201,No
Rwanda_uniqueid_3567,Yes
Kenya_uniqueid_1003,Yes
Kenya_uniqueid_5158,Yes
Rwanda_uniqueid_6666,No
Uganda_uniqueid_1051,No
Rwanda_uniqueid_5120,No
Rwanda_uniqueid_7017,No
Uganda_uniqueid_1478,No
Tanzania_uniqueid_1282,No
Rwanda_uniqueid_656,No
Rwanda_uniqueid_7052,Yes
Tanzania_uniqueid_2394,No
Tanzania_uniqueid_488,Yes
Tanzania_uniqueid_6399,No
Rwanda_uniqueid_4686,No
Rwanda_uniqueid_1693,Yes
Tanzania_uniqueid_13,No
Rwanda_uniqueid_4156,No
Rwanda_uniqueid_7081,No
Kenya_uniqueid_2147,Yes
Rwanda_uniqueid_1672,No
Tanzania_uniqueid_5676,No
Kenya_uniqueid_2663,No
Rwanda_uniqueid_7815,No
Tanzania_uniqueid_5998,No
Rwanda_uniqueid_6529,No
Rwanda_uniqueid_3753,Yes
Tanzania_uniqueid_882,No
Rwanda_uniqueid_962,No
Kenya_uniqueid_4340,Yes
Kenya_uniqueid_3195,Yes
Kenya_uniqueid_5934,Yes
Tanzania_uniqueid_5727,No
Kenya_uniqueid_2954,No
Rwanda_uniqueid_295,Yes
Tanzania_uniqueid_5127,No
Rwanda_uniqueid_7382,No
Kenya_uniqueid_5450,Yes
Rwanda_uniqueid_889,No
Kenya_uniqueid_2738,No
Tanzania_uniqueid_243,No
Kenya_uniqueid_4246,Yes
Kenya_uniqueid_2311,Yes
Tanzania_uniqueid_4725,No
Rwanda_uniqueid_8502,Yes
Rwanda_uniqueid_8425,No
Tanzania_uniqueid_3392,No
Kenya_uniqueid_3796,Yes
Tanzania_uniqueid_3390,No
Kenya_uniqueid_1281,No
Kenya_uniqueid_2858,Yes
Kenya_uniqueid_4437,Yes
Kenya_uniqueid_5107,Yes
Tanzania_uniqueid_6337,No
Tanzania_uniqueid_5597,Yes
Rwanda_uniqueid_8459,No
Uganda_uniqueid_1680,Yes
Rwanda_uniqueid_4542,Yes
Tanzania_uniqueid_1050,No
Tanzania_uniqueid_1178,No
Tanzania_uniqueid_6555,No
Tanzania_uniqueid_2558,No
Rwanda_uniqueid_2130,No
Tanzania_uniqueid_4889,Yes
Kenya_uniqueid_4626,No
Rwanda_uniqueid_3832,No
Kenya_uniqueid_223,No
Kenya_uniqueid_3546,Yes
Tanzania_uniqueid_3303,No
Rwanda_uniqueid_6206,No
Kenya_uniqueid_2443,No
Uganda_uniqueid_1188,No
Tanzania_uniqueid_2481,Yes
Kenya_uniqueid_3987,Yes
Kenya_uniqueid_1973,No
Rwanda_uniqueid_3086,No
Kenya_uniqueid_1571,Yes
Rwanda_uniqueid_8094,No
Kenya_uniqueid_2282,Yes
Rwanda_uniqueid_65,Yes
Rwanda_uniqueid_6490,No
Kenya_uniqueid_2822,No
Kenya_uniqueid_2022,Yes
Rwanda_uniqueid_6030,No
Rwanda_uniqueid_121,No
Rwanda_uniqueid_8349,No
Uganda_uniqueid_2099,No
Rwanda_uniqueid_3626,No
Rwanda_uniqueid_6342,No
Tanzania_uniqueid_1091,No
Uganda_uniqueid_121,Yes
Rwanda_uniqueid_31,No
Uganda_uniqueid_512,No
Kenya_uniqueid_2557,Yes
Rwanda_uniqueid_1458,No
Rwanda_uniqueid_6831,No
Rwanda_uniqueid_2221,No
Tanzania_uniqueid_2461,No
Tanzania_uniqueid_4553,No
Uganda_uniqueid_113,No
Kenya_uniqueid_3345,Yes
Kenya_uniqueid_903,No
Rwanda_uniqueid_4467,No
Kenya_uniqueid_182,No
Tanzania_uniqueid_2354,No
Rwanda_uniqueid_7173,No
Tanzania_uniqueid_5562,Yes
Tanzania_uniqueid_953,No
Kenya_uniqueid_1854,Yes
Rwanda_uniqueid_8169,No
Rwanda_uniqueid_5490,No
Uganda_uniqueid_1330,No
Tanzania_uniqueid_3126,Yes
Tanzania_uniqueid_6561,No
Tanzania_uniqueid_840,No
Kenya_uniqueid_1459,No
Rwanda_uniqueid_5441,No
Kenya_uniqueid_627,No
Tanzania_uniqueid_3494,No
Kenya_uniqueid_3967,Yes
Rwanda_uniqueid_8333,No
Rwanda_uniqueid_1069,No
Kenya_uniqueid_1927,No
Rwanda_uniqueid_1074,Yes
Kenya_uniqueid_4984,Yes
Rwanda_uniqueid_7138,No
Tanzania_uniqueid_4934,No
Rwanda_uniqueid_7717,No
Tanzania_uniqueid_4661,Yes
Uganda_uniqueid_26,Yes
Rwanda_uniqueid_8549,No
Kenya_uniqueid_3657,Yes
Rwanda_uniqueid_1071,No
Rwanda_uniqueid_526,No
Tanzania_uniqueid_5148,No
Uganda_uniqueid_948,No
Rwanda_uniqueid_5614,No
Uganda_uniqueid_189,No
Tanzania_uniqueid_5003,No
Kenya_uniqueid_678,Yes
Rwanda_uniqueid_6648,No
Tanzania_uniqueid_4623,No
Kenya_uniqueid_5092,Yes
Rwanda_uniqueid_429,Yes
Tanzania_uniqueid_4145,No
Rwanda_uniqueid_5848,Yes
Rwanda_uniqueid_2861,No
Uganda_uniqueid_1665,No
Rwanda_uniqueid_7716,No
Rwanda_uniqueid_533,No
Tanzania_uniqueid_3139,No
Rwanda_uniqueid_8475,No
Kenya_uniqueid_702,Yes
Rwanda_uniqueid_947,No
Kenya_uniqueid_4931,No
Tanzania_uniqueid_796,No
Rwanda_uniqueid_6286,No
Rwanda_uniqueid_4751,No
Rwanda_uniqueid_5397,Yes
Uganda_uniqueid_297,No
Kenya_uniqueid_249,No
Rwanda_uniqueid_1999,No
Rwanda_uniqueid_8642,No
Tanzania_uniqueid_6059,No
Uganda_uniqueid_1943,No
Tanzania_uniqueid_5223,No
Kenya_uniqueid_4000,Yes
Tanzania_uniqueid_3095,No
Rwanda_uniqueid_6613,No
Rwanda_uniqueid_4954,No
Kenya_uniqueid_5035,Yes
Tanzania_uniqueid_4275,Yes
Tanzania_uniqueid_3611,No
Kenya_uniqueid_2087,Yes
Kenya_uniqueid_4981,No
Rwanda_uniqueid_3291,No
Tanzania_uniqueid_3706,No
Kenya_uniqueid_2242,Yes
Uganda_uniqueid_240,No
Uganda_uniqueid_852,No
Kenya_uniqueid_2590,Yes
Uganda_uniqueid_458,No
Tanzania_uniqueid_1779,No
Tanzania_uniqueid_2742,No
Kenya_uniqueid_5147,No
Kenya_uniqueid_4528,Yes
Rwanda_uniqueid_5809,No
Rwanda_uniqueid_231,No
Tanzania_uniqueid_4648,No
Kenya_uniqueid_5036,No
Tanzania_uniqueid_4538,No
Rwanda_uniqueid_6818,No
Tanzania_uniqueid_6550,No
Uganda_uniqueid_619,No
Kenya_uniqueid_4255,No
Rwanda_uniqueid_5307,Yes
Uganda_uniqueid_301,No
Tanzania_uniqueid_1880,No
Tanzania_uniqueid_2524,No
Tanzania_uniqueid_67,Yes
Tanzania_uniqueid_1855,No
Rwanda_uniqueid_4208,No
Tanzania_uniqueid_659,No
Kenya_uniqueid_4230,Yes
Rwanda_uniqueid_7366,No
Uganda_uniqueid_1674,No
Rwanda_uniqueid_2439,No
Kenya_uniqueid_885,Yes
Rwanda_uniqueid_2984,No
Kenya_uniqueid_1040,No
Kenya_uniqueid_2898,Yes
Kenya_uniqueid_5567,Yes
Rwanda_uniqueid_3601,No
Rwanda_uniqueid_8501,No
Kenya_uniqueid_2446,No
Tanzania_uniqueid_1451,No
Tanzania_uniqueid_5129,No
Tanzania_uniqueid_3605,No
Uganda_uniqueid_146,No
Rwanda_uniqueid_7589,No
Rwanda_uniqueid_1101,No
Rwanda_uniqueid_2691,No
Kenya_uniqueid_2096,No
Kenya_uniqueid_3858,Yes
Uganda_uniqueid_44,Yes
Tanzania_uniqueid_2755,No
Kenya_uniqueid_3478,No
Kenya_uniqueid_5291,Yes
Tanzania_uniqueid_4032,Yes
Kenya_uniqueid_1011,No
Tanzania_uniqueid_316,No
Kenya_uniqueid_5364,Yes
Tanzania_uniqueid_2852,No
Uganda_uniqueid_1075,No
Rwanda_uniqueid_3003,No
Tanzania_uniqueid_5029,Yes
Rwanda_uniqueid_244,No
Kenya_uniqueid_5315,No
Rwanda_uniqueid_3437,No
Uganda_uniqueid_28,No
Rwanda_uniqueid_8651,No
Rwanda_uniqueid_4725,Yes
Rwanda_uniqueid_7553,No
Kenya_uniqueid_935,No
Rwanda_uniqueid_3861,Yes
Tanzania_uniqueid_753,No
Uganda_uniqueid_549,No
Rwanda_uniqueid_1130,Yes
Uganda_uniqueid_128,No
Kenya_uniqueid_1344,No
Kenya_uniqueid_518,No
Kenya_uniqueid_360,No
Tanzania_uniqueid_3654,No
Uganda_uniqueid_1912,No
Rwanda_uniqueid_7341,No
Kenya_uniqueid_960,Yes
Uganda_uniqueid_1204,No
Kenya_uniqueid_1149,Yes
Kenya_uniqueid_2955,No
Kenya_uniqueid_5765,No
Kenya_uniqueid_2052,Yes
Uganda_uniqueid_1526,No
Kenya_uniqueid_2055,Yes
Uganda_uniqueid_1357,No
Tanzania_uniqueid_237,No
Kenya_uniqueid_471,No
Rwanda_uniqueid_2572,Yes
Tanzania_uniqueid_5709,No
Tanzania_uniqueid_6437,No
Tanzania_uniqueid_2451,No
Rwanda_uniqueid_352,No
Rwanda_uniqueid_1824,Yes
Rwanda_uniqueid_2015,No
Kenya_uniqueid_6007,Yes
Kenya_uniqueid_1277,No
Tanzania_uniqueid_2950,Yes
Rwanda_uniqueid_6180,No
Rwanda_uniqueid_5664,No
Uganda_uniqueid_210,No
Tanzania_uniqueid_2333,No
Rwanda_uniqueid_8608,No
Rwanda_uniqueid_2642,No
Rwanda_uniqueid_2308,Yes
Rwanda_uniqueid_7963,Yes
Rwanda_uniqueid_6243,No
Rwanda_uniqueid_4209,No
Tanzania_uniqueid_410,Yes
Tanzania_uniqueid_3316,No
Kenya_uniqueid_3609,Yes
Rwanda_uniqueid_5341,No
Rwanda_uniqueid_3894,Yes
Rwanda_uniqueid_6486,No
Rwanda_uniqueid_5065,Yes
Tanzania_uniqueid_4963,No
Rwanda_uniqueid_1279,No
Kenya_uniqueid_177,No
Uganda_uniqueid_209,No
Tanzania_uniqueid_5655,No
Rwanda_uniqueid_1208,No
Rwanda_uniqueid_4270,No
Tanzania_uniqueid_2376,No
Tanzania_uniqueid_471,No
Kenya_uniqueid_1237,Yes
Rwanda_uniqueid_268,No
Rwanda_uniqueid_2419,No
Rwanda_uniqueid_3644,No
Rwanda_uniqueid_7279,No
Tanzania_uniqueid_518,No
Rwanda_uniqueid_4847,No
Tanzania_uniqueid_6376,No
Tanzania_uniqueid_6197,No
Kenya_uniqueid_2395,Yes
Tanzania_uniqueid_1791,No
Rwanda_uniqueid_4680,No
Kenya_uniqueid_5919,Yes
Tanzania_uniqueid_5534,No
Tanzania_uniqueid_2422,No
Tanzania_uniqueid_65,No
Tanzania_uniqueid_3622,Yes
Kenya_uniqueid_2437,No
Tanzania_uniqueid_3519,Yes
Tanzania_uniqueid_2087,No
Rwanda_uniqueid_2864,Yes
Tanzania_uniqueid_56,No
Kenya_uniqueid_3747,No
Rwanda_uniqueid_186,No
Uganda_uniqueid_1338,No
Rwanda_uniqueid_4717,Yes
Kenya_uniqueid_1328,No
Kenya_uniqueid_3538,Yes
Rwanda_uniqueid_546,No
Kenya_uniqueid_5736,Yes
Uganda_uniqueid_754,No
Tanzania_uniqueid_2616,No
Kenya_uniqueid_3277,No
Kenya_uniqueid_2747,No
Rwanda_uniqueid_7627,No
Kenya_uniqueid_103,Yes
Rwanda_uniqueid_1976,Yes
Kenya_uniqueid_1662,Yes
Tanzania_uniqueid_2427,No
Rwanda_uniqueid_7300,No
Tanzania_uniqueid_3920,No
Uganda_uniqueid_772,Yes
Tanzania_uniqueid_4054,No
Rwanda_uniqueid_3865,No
Rwanda_uniqueid_3895,No
Uganda_uniqueid_925,No
Rwanda_uniqueid_5289,Yes
Kenya_uniqueid_1695,No
Rwanda_uniqueid_1951,No
Uganda_uniqueid_2059,No
Rwanda_uniqueid_7095,No
Rwanda_uniqueid_6301,No
Uganda_uniqueid_941,No
Rwanda_uniqueid_8526,No
Tanzania_uniqueid_4567,No
Kenya_uniqueid_269,Yes
Kenya_uniqueid_519,No
Rwanda_uniqueid_1092,No
Tanzania_uniqueid_3588,No
Rwanda_uniqueid_2072,No
Rwanda_uniqueid_293,Yes
Rwanda_uniqueid_3867,No
Tanzania_uniqueid_1107,No
Tanzania_uniqueid_2433,No
Kenya_uniqueid_2359,Yes
Kenya_uniqueid_6024,Yes
Tanzania_uniqueid_6531,No
Kenya_uniqueid_440,No
Tanzania_uniqueid_6343,No
Rwanda_uniqueid_3478,No
Tanzania_uniqueid_2104,No
Kenya_uniqueid_938,Yes
Tanzania_uniqueid_3619,No
Tanzania_uniqueid_2344,No
Tanzania_uniqueid_4014,No
Kenya_uniqueid_3460,No
Uganda_uniqueid_608,No
Uganda_uniqueid_1336,No
Kenya_uniqueid_2135,No
Kenya_uniqueid_4966,Yes
Rwanda_uniqueid_1033,Yes
Rwanda_uniqueid_5381,No
Uganda_uniqueid_1606,No
Kenya_uniqueid_2775,Yes
Tanzania_uniqueid_5498,No
Rwanda_uniqueid_7242,Yes
Kenya_uniqueid_3120,Yes
Tanzania_uniqueid_2808,No
Rwanda_uniqueid_2972,No
Kenya_uniqueid_1211,Yes
Rwanda_uniqueid_1581,No
Tanzania_uniqueid_3187,No
Rwanda_uniqueid_1421,No
Kenya_uniqueid_1086,Yes
Rwanda_uniqueid_8457,No
Rwanda_uniqueid_6311,No
Rwanda_uniqueid_2945,No
Rwanda_uniqueid_151,No
Rwanda_uniqueid_6755,No
Uganda_uniqueid_1808,No
Rwanda_uniqueid_3265,No
Rwanda_uniqueid_8365,No
Rwanda_uniqueid_6463,Yes
Rwanda_uniqueid_1909,No
Tanzania_uniqueid_2432,No
Uganda_uniqueid_68,No
Kenya_uniqueid_3380,Yes
Tanzania_uniqueid_2291,No
Kenya_uniqueid_5555,No
Rwanda_uniqueid_6952,Yes
Kenya_uniqueid_1319,No
Kenya_uniqueid_1770,No
Rwanda_uniqueid_1406,No
Tanzania_uniqueid_4796,No
Rwanda_uniqueid_4466,Yes
Rwanda_uniqueid_3584,Yes
Rwanda_uniqueid_5420,No
Uganda_uniqueid_309,Yes
Rwanda_uniqueid_5149,No
Kenya_uniqueid_3563,Yes
Rwanda_uniqueid_592,No
Rwanda_uniqueid_2868,No
Kenya_uniqueid_131,No
Rwanda_uniqueid_5543,Yes
Kenya_uniqueid_3221,Yes
Kenya_uniqueid_4881,Yes
Uganda_uniqueid_382,No
Kenya_uniqueid_4919,No
Tanzania_uniqueid_1294,No
Rwanda_uniqueid_780,Yes
Tanzania_uniqueid_3143,No
Uganda_uniqueid_1872,No
Kenya_uniqueid_1624,Yes
Tanzania_uniqueid_4023,No
Rwanda_uniqueid_5078,Yes
Kenya_uniqueid_1826,No
Tanzania_uniqueid_984,No
Tanzania_uniqueid_5660,No
Rwanda_uniqueid_1484,No
Uganda_uniqueid_1961,No
Rwanda_uniqueid_1389,Yes
Kenya_uniqueid_161,Yes
Tanzania_uniqueid_4260,Yes
Kenya_uniqueid_4603,Yes
Rwanda_uniqueid_6364,Yes
Uganda_uniqueid_1777,No
Uganda_uniqueid_628,No
Rwanda_uniqueid_5733,No
Tanzania_uniqueid_5522,No
Kenya_uniqueid_2217,Yes
Rwanda_uniqueid_2046,No
Kenya_uniqueid_2996,Yes
Kenya_uniqueid_3793,No
Rwanda_uniqueid_558,No
Rwanda_uniqueid_6226,No
Kenya_uniqueid_399,No
Rwanda_uniqueid_1641,No
Rwanda_uniqueid_2307,No
Tanzania_uniqueid_3179,No
Rwanda_uniqueid_2790,No
Tanzania_uniqueid_2707,No
Rwanda_uniqueid_4210,No
Rwanda_uniqueid_4731,No
Rwanda_uniqueid_646,Yes
Kenya_uniqueid_3941,No
Rwanda_uniqueid_7496,No
Tanzania_uniqueid_2503,No
Kenya_uniqueid_4752,No
Kenya_uniqueid_148,No
Kenya_uniqueid_5722,No
Rwanda_uniqueid_618,No
Rwanda_uniqueid_5554,Yes
Kenya_uniqueid_4706,Yes
Rwanda_uniqueid_4990,No
Uganda_uniqueid_1866,No
Kenya_uniqueid_5380,Yes
Kenya_uniqueid_3224,Yes
Kenya_uniqueid_5944,Yes
Rwanda_uniqueid_8226,No
Rwanda_uniqueid_7579,No
Rwanda_uniqueid_4085,No
Tanzania_uniqueid_2978,No
Kenya_uniqueid_450,No
Kenya_uniqueid_2265,No
Tanzania_uniqueid_3825,No
Tanzania_uniqueid_2252,No
Rwanda_uniqueid_1189,No
Rwanda_uniqueid_5199,No
Tanzania_uniqueid_288,No
Uganda_uniqueid_1688,No
Tanzania_uniqueid_1918,No
Tanzania_uniqueid_476,No
Rwanda_uniqueid_3428,Yes
Kenya_uniqueid_536,No
Uganda_uniqueid_1139,No
Uganda_uniqueid_1387,No
Rwanda_uniqueid_539,No
Rwanda_uniqueid_6240,No
Tanzania_uniqueid_1894,No
Kenya_uniqueid_1837,No
Uganda_uniqueid_1729,No
Kenya_uniqueid_367,No
Tanzania_uniqueid_3947,No
Tanzania_uniqueid_3514,No
Tanzania_uniqueid_159,No
Uganda_uniqueid_1927,No
Rwanda_uniqueid_6687,Yes
Rwanda_uniqueid_2069,Yes
Kenya_uniqueid_1891,Yes
Rwanda_uniqueid_5896,No
Kenya_uniqueid_5204,Yes
Tanzania_uniqueid_6233,No
Rwanda_uniqueid_4308,No
Rwanda_uniqueid_8137,No
Rwanda_uniqueid_2933,No
Tanzania_uniqueid_5273,No
Kenya_uniqueid_5967,No
Rwanda_uniqueid_411,No
Tanzania_uniqueid_4630,No
Rwanda_uniqueid_7471,No
Rwanda_uniqueid_852,Yes
Rwanda_uniqueid_4325,No
Kenya_uniqueid_1689,Yes
Kenya_uniqueid_5517,No
Rwanda_uniqueid_6902,No
Rwanda_uniqueid_5371,Yes
Rwanda_uniqueid_4022,Yes
Tanzania_uniqueid_5248,No
Kenya_uniqueid_4615,No
Rwanda_uniqueid_7997,No
Tanzania_uniqueid_1854,No
Tanzania_uniqueid_81,Yes
Tanzania_uniqueid_3257,No
Tanzania_uniqueid_4716,No
Rwanda_uniqueid_1082,No
Kenya_uniqueid_2450,Yes
Uganda_uniqueid_263,Yes
Kenya_uniqueid_5118,Yes
Rwanda_uniqueid_1941,Yes
Tanzania_uniqueid_6139,No
Rwanda_uniqueid_5455,No
Kenya_uniqueid_4823,No
Rwanda_uniqueid_610,No
Rwanda_uniqueid_3005,No
Rwanda_uniqueid_1834,Yes
Kenya_uniqueid_455,Yes
Uganda_uniqueid_148,No
Uganda_uniqueid_6,No
Rwanda_uniqueid_891,No
Kenya_uniqueid_165,Yes
Kenya_uniqueid_3853,Yes
Rwanda_uniqueid_673,No
Kenya_uniqueid_183,No
Tanzania_uniqueid_1677,No
Rwanda_uniqueid_2136,No
Tanzania_uniqueid_145,No
Rwanda_uniqueid_3519,No
Rwanda_uniqueid_3944,No
Rwanda_uniqueid_2696,No
Rwanda_uniqueid_8491,Yes
Uganda_uniqueid_1435,No
Kenya_uniqueid_100,Yes
Rwanda_uniqueid_2074,No
Uganda_uniqueid_1633,No
Kenya_uniqueid_3743,Yes
Rwanda_uniqueid_289,No
Rwanda_uniqueid_2746,No
Kenya_uniqueid_2765,No
Kenya_uniqueid_834,No
Rwanda_uniqueid_6826,No
Kenya_uniqueid_4788,Yes
Rwanda_uniqueid_1020,Yes
Kenya_uniqueid_1708,No
Kenya_uniqueid_255,No
Tanzania_uniqueid_1443,No
Uganda_uniqueid_208,No
